#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 11 10 07 12 325  6.6  9.5 99.00 99.00 99.00 999 1015.3  11.2 999.0 999.0 99.0 99.00
2016 11 10 07 18 327  5.3  8.6 99.00 99.00 99.00 999 1015.4  11.1 999.0 999.0 99.0 99.00
2016 11 10 07 24 326  6.0 10.0 99.00 99.00 99.00 999 1015.4  11.0 999.0 999.0 99.0 99.00
2016 11 10 07 30 324  6.4 10.3 99.00 99.00 99.00 999 1015.4  10.9 999.0 999.0 99.0 99.00
2016 11 10 07 36 329  6.1  9.1 99.00 99.00 99.00 999 1015.4  10.8 999.0 999.0 99.0 99.00
2016 11 10 07 42 330  5.4  8.6 99.00 99.00 99.00 999 1015.4  10.7 999.0 999.0 99.0 99.00
2016 11 10 07 48 326  6.1  8.5 99.00 99.00 99.00 999 1015.4  10.6 999.0 999.0 99.0 99.00
2016 11 10 07 54 329  5.6  8.1 99.00 99.00 99.00 999 1015.5  10.5 999.0 999.0 99.0 99.00
2016 11 10 08 00 326  6.2  8.3 99.00 99.00 99.00 999 1015.5  10.5 999.0 999.0 99.0 99.00
2016 11 10 08 06 323  6.2  8.4 99.00 99.00 99.00 999 1015.5  10.4 999.0 999.0 99.0 99.00
2016 11 10 08 12 334  6.5  9.0 99.00 99.00 99.00 999 1015.5  10.3 999.0 999.0 99.0 99.00
2016 11 10 08 18 333  6.3 10.2 99.00 99.00 99.00 999 1015.6  10.4 999.0 999.0 99.0 99.00
2016 11 10 08 24 327  5.4  7.8 99.00 99.00 99.00 999 1015.7  10.4 999.0 999.0 99.0 99.00
2016 11 10 08 30 329  5.6  9.1 99.00 99.00 99.00 999 1015.8  10.2 999.0 999.0 99.0 99.00
2016 11 10 08 36 332  6.2  8.7 99.00 99.00 99.00 999 1015.9  10.2 999.0 999.0 99.0 99.00
2016 11 10 08 42 335  5.9  8.7 99.00 99.00 99.00 999 1016.0  10.1 999.0 999.0 99.0 99.00
2016 11 10 08 48 333  7.0  9.8 99.00 99.00 99.00 999 1016.1  10.1 999.0 999.0 99.0 99.00
2016 11 10 08 54 340  8.2 10.8 99.00 99.00 99.00 999 1016.1  10.2 999.0 999.0 99.0 99.00
2016 11 10 09 00 338  6.9 11.3 99.00 99.00 99.00 999 1016.1  10.3 999.0 999.0 99.0 99.00
