#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 04 07 49 328  1.1 99.0 99.00 99.00 99.00 999 1017.0  11.1 999.0 999.0 99.0 99.00
2018 01 04 08 49   2  0.0 99.0 99.00 99.00 99.00 999 1017.0  12.0 999.0 999.0 99.0 99.00
2018 01 04 09 49 346  0.0 99.0 99.00 99.00 99.00 999 1017.0  11.2 999.0 999.0 99.0 99.00
2018 01 04 10 49 301  2.5 99.0 99.00 99.00 99.00 999 1018.0  11.1 999.0 999.0 99.0 99.00
2018 01 04 11 49 260  0.8 99.0 99.00 99.00 99.00 999 1018.0  11.5 999.0 999.0 99.0 99.00
2018 01 04 12 49 305  1.9 99.0 99.00 99.00 99.00 999 1018.0  11.3 999.0 999.0 99.0 99.00
2018 01 04 13 49 288  1.7 99.0 99.00 99.00 99.00 999 1018.0  11.1 999.0 999.0 99.0 99.00
2018 01 04 14 49 313  2.2 99.0 99.00 99.00 99.00 999 1018.0  10.9 999.0 999.0 99.0 99.00
2018 01 04 15 49 314  2.0 99.0 99.00 99.00 99.00 999 1018.0  11.0 999.0 999.0 99.0 99.00
2018 01 04 16 49 316  2.6 99.0 99.00 99.00 99.00 999 1019.0  11.2 999.0 999.0 99.0 99.00
2018 01 04 17 49 317  2.5 99.0 99.00 99.00 99.00 999 1019.0  11.7 999.0 999.0 99.0 99.00
2018 01 04 18 49 334  2.9 99.0 99.00 99.00 99.00 999 1020.0  11.7 999.0 999.0 99.0 99.00
2018 01 04 19 49 340  2.0 99.0 99.00 99.00 99.00 999 1019.0  11.9 999.0 999.0 99.0 99.00
2018 01 04 20 49 338  2.0 99.0 99.00 99.00 99.00 999 1018.0  11.8 999.0 999.0 99.0 99.00
2018 01 04 21 49 330  2.8 99.0 99.00 99.00 99.00 999 1018.0  12.3 999.0 999.0 99.0 99.00
2018 01 04 22 49 317  2.9 99.0 99.00 99.00 99.00 999 1017.0  12.6 999.0 999.0 99.0 99.00
2018 01 04 23 49 285  1.3 99.0 99.00 99.00 99.00 999 1018.0  13.2 999.0 999.0 99.0 99.00
2018 01 05 00 49 138  1.7 99.0 99.00 99.00 99.00 999 1018.0  14.5 999.0 999.0 99.0 99.00
2018 01 05 01 49 121  1.7 99.0 99.00 99.00 99.00 999 1018.0  13.5 999.0 999.0 99.0 99.00
2018 01 05 02 49 158  0.0 99.0 99.00 99.00 99.00 999 1019.0  13.0 999.0 999.0 99.0 99.00
2018 01 05 03 49  82  0.0 99.0 99.00 99.00 99.00 999 1020.0  13.8 999.0 999.0 99.0 99.00
